CGPA,Communication,Aptitude,Projects,Internships,Attendance,Coding,Certifications,Backlogs,College_Tier,Branch,Placed
6.85,9,88,5,1,81,65,5,4,2,CSE,1
7.32,10,50,2,0,97,71,8,5,2,ME,1
8.61,10,92,6,2,59,27,5,2,2,EE,1
8.28,3,61,4,2,82,53,0,1,1,CE,1
8.54,4,48,3,3,60,36,2,4,1,CE,1
5.04,8,88,1,3,82,40,7,0,3,ECE,1
6.09,7,65,2,1,90,29,4,1,3,ME,1
8.31,1,31,3,0,94,67,0,1,2,ECE,1
7.42,1,43,5,2,82,62,7,5,2,CSE,1
5.03,8,68,4,2,66,22,6,5,3,CE,0
9.02,10,57,0,2,96,74,4,3,3,CE,1
8.86,9,81,3,3,77,83,6,3,3,CE,1
7.74,10,71,1,1,80,91,2,4,3,EE,1
5.33,9,49,2,1,79,81,8,2,3,CSE,1
8.83,2,64,0,2,84,74,2,5,2,CE,1
7.92,2,65,2,2,70,41,4,1,3,IT,1
8.91,9,40,6,2,69,72,0,3,3,ECE,1
8.76,5,89,6,3,100,78,7,0,2,CSE,1
9.02,10,37,6,0,85,52,8,0,2,CE,1
7.59,9,80,3,0,78,24,6,5,3,CE,1
5.7,2,85,2,0,95,63,5,4,1,ME,0
8.36,6,71,4,3,74,92,7,5,1,CSE,1
8.1,9,74,3,0,73,66,7,0,1,CE,1
8.71,8,55,5,0,63,63,4,2,3,CE,1
5.85,3,90,4,1,85,63,2,4,1,CE,1
5.97,5,84,2,2,91,42,2,3,3,ME,1
9.45,9,34,0,2,61,54,3,4,1,CE,1
8.75,7,81,6,2,65,32,1,0,3,IT,1
9.54,5,97,1,1,91,63,6,4,3,IT,1
8.79,9,94,2,1,88,33,7,0,1,ME,1
7.99,7,90,4,3,96,41,4,3,2,CSE,1
8.27,8,81,3,0,97,81,0,3,2,CE,1
9.45,1,88,0,0,78,41,4,1,2,EE,1
7.89,1,58,5,1,90,45,3,3,3,CSE,1
8.16,6,92,5,1,72,64,4,3,1,ME,1
5.78,4,39,6,0,59,66,3,2,2,EE,1
7.37,6,77,3,0,76,69,5,1,1,ECE,1
8.58,8,31,1,3,77,89,1,4,3,IT,1
6.35,3,38,5,0,65,73,7,5,1,IT,0
6.01,7,51,2,1,99,91,4,2,2,ECE,1
6.57,8,53,1,1,86,58,0,4,2,CSE,0
6.21,6,53,0,0,68,45,2,2,3,CE,0
6.07,4,30,1,2,59,21,3,0,3,CE,1
7.12,10,95,2,0,81,52,3,4,2,CE,1
9.54,4,44,6,2,84,92,7,3,2,ME,1
7.54,7,66,5,1,97,21,6,2,3,ECE,1
5.94,3,97,4,2,90,72,1,2,3,CE,1
5.38,4,31,6,3,60,93,8,5,3,IT,1
8.48,9,86,6,1,86,89,5,0,1,ECE,1
6.91,4,53,6,1,97,55,5,3,3,EE,1
9.11,2,97,2,3,90,88,5,4,3,IT,1
8.3,7,41,4,1,68,34,0,4,2,IT,1
8.98,7,85,4,1,87,60,2,1,1,ME,1
6.36,8,56,1,2,86,88,1,4,3,ECE,1
8.46,10,64,2,0,72,47,5,4,3,ME,1
6.32,8,74,1,1,85,83,0,3,3,CSE,1
9.7,5,71,6,0,95,65,7,1,2,ECE,1
8.18,6,68,4,2,74,35,3,0,2,ME,1
6.62,1,97,1,0,93,71,5,5,1,CSE,0
6.35,10,92,6,1,84,34,5,3,1,ME,1
5.95,1,79,0,0,95,65,0,2,3,CSE,0
8.47,2,72,4,3,93,82,3,2,1,CE,1
6.09,6,81,0,0,93,61,0,5,3,IT,0
7.98,3,90,1,3,93,80,8,2,3,ME,1
6.32,9,59,2,3,95,90,3,0,2,EE,1
8.31,9,38,5,2,90,97,4,0,2,CSE,1
9.07,7,68,2,3,71,52,5,1,2,ME,1
8.89,2,57,3,3,82,25,8,3,2,EE,1
8.8,3,81,2,2,77,57,5,0,2,CE,1
5.94,4,87,1,0,62,70,7,0,1,ME,1
5.44,2,64,2,3,98,34,2,0,1,CSE,1
8.49,7,76,1,0,72,50,5,4,2,IT,1
6.84,3,71,6,2,94,70,4,4,1,ECE,1
7.16,5,51,5,1,83,39,4,4,2,CSE,1
5.16,4,63,5,3,78,79,1,0,2,CSE,1
6.3,7,46,1,1,83,44,1,3,1,CSE,1
5.17,2,83,5,3,55,87,2,4,2,ECE,1
9.4,10,41,3,2,71,75,8,0,3,CE,1
6.22,3,32,5,1,100,65,5,0,3,CSE,1
7.79,9,66,0,2,80,24,4,5,2,EE,1
5.19,2,94,2,2,71,53,3,4,2,ME,0
8.33,5,87,0,2,76,25,3,5,2,ECE,1
6.62,4,95,6,2,73,97,1,5,1,CE,1
9.49,10,41,1,2,100,92,3,2,1,EE,1
9.44,10,51,1,1,75,36,3,4,1,IT,1
6.63,7,84,0,1,68,73,7,5,3,CE,1
9.5,6,91,5,2,56,42,3,2,2,ECE,1
9.98,4,54,0,1,74,22,2,0,1,CE,1
9.13,3,54,1,1,76,35,6,1,3,ME,1
9.22,4,84,1,0,68,38,5,2,1,CSE,1
6.25,9,77,4,3,69,28,4,5,2,IT,1
7.88,9,72,6,0,58,95,7,2,3,ME,1
5.34,8,50,1,1,100,93,4,5,2,ECE,0
5.47,1,58,6,1,91,33,0,5,1,ECE,0
9.99,6,67,0,1,75,34,3,2,2,CSE,1
6.63,4,39,0,1,55,68,0,3,1,EE,0
8.74,5,31,0,3,67,79,6,3,3,EE,1
9.03,7,44,4,0,92,78,7,2,2,ME,1
9.29,4,59,4,0,62,37,7,3,2,IT,1
9.99,6,79,1,2,81,89,7,2,3,CE,1
6.21,7,53,0,2,58,42,1,5,2,IT,0
5.2,5,54,5,0,100,72,3,2,1,EE,1
7.06,7,48,4,2,63,95,2,2,2,ME,1
5.65,2,65,3,0,85,30,0,2,1,CE,0
5.11,8,66,6,0,95,67,4,1,1,EE,1
6.8,7,65,0,0,77,95,2,1,1,IT,1
8.92,1,93,5,0,94,69,7,1,2,CE,1
7.83,1,66,5,3,69,68,6,1,2,EE,1
6.56,10,62,0,3,59,57,5,5,2,CE,1
8.27,4,41,3,2,79,41,3,0,2,CE,1
6.16,4,55,1,3,98,57,6,3,1,ECE,1
5.07,7,51,2,2,95,38,8,4,3,EE,1
8.82,7,89,5,0,85,24,6,3,1,EE,1
8.12,7,33,2,0,72,83,0,2,2,ECE,1
8.81,4,50,4,1,96,73,6,4,3,ECE,1
5.19,10,45,5,1,98,94,1,1,2,CE,1
9.19,2,75,6,0,72,74,2,2,3,ECE,1
8.1,3,91,2,0,70,93,0,2,2,IT,1
7.82,8,91,3,0,68,45,8,5,1,ME,1
8.12,7,75,0,0,91,78,6,5,1,ME,1
9.32,5,79,5,3,73,75,4,0,2,CSE,1
7.93,7,39,4,0,95,20,7,5,2,CSE,1
7.9,8,36,4,0,68,53,8,2,2,CE,1
9.95,1,64,6,3,97,51,6,2,2,EE,1
8.78,10,79,5,1,72,98,5,1,2,CE,1
7.21,1,55,2,2,79,27,7,4,1,ME,1
8.54,9,37,4,3,100,41,7,0,3,EE,1
6.95,9,30,0,2,71,58,7,1,2,IT,1
6.14,6,46,2,1,72,44,2,5,3,IT,0
7.98,9,48,0,3,72,68,5,0,2,EE,1
9.64,3,77,2,3,67,51,3,2,2,EE,1
9.65,5,30,1,2,62,68,0,2,2,ECE,1
6.71,9,76,6,3,86,78,2,4,3,ME,1
7.64,9,95,4,3,66,31,4,3,2,IT,1
6.06,9,92,6,0,56,59,5,5,3,ME,1
9.98,5,68,4,3,74,50,0,1,3,ME,1
9.91,4,85,4,3,70,20,1,1,1,CE,1
8.25,3,50,4,0,67,36,4,2,3,ME,1
9.02,1,66,0,3,70,95,0,0,1,CSE,1
8.58,1,37,0,1,77,66,3,1,1,CE,1
7.97,6,91,4,0,70,45,5,3,3,ECE,1
5.27,9,41,2,0,65,30,8,4,1,CSE,0
7.27,10,88,3,0,71,74,2,0,2,CE,1
8.37,3,84,1,2,80,33,0,0,1,CSE,1
8.39,3,48,0,1,76,44,1,2,2,ECE,1
6.87,6,99,2,0,92,68,7,5,3,CE,1
9.71,5,93,4,0,71,24,7,0,1,EE,1
5.84,10,91,4,2,69,28,3,5,1,ECE,1
7.5,2,69,0,2,73,84,0,2,3,CSE,1
8.45,5,66,0,3,87,48,3,1,1,IT,1
8.49,8,81,5,3,65,81,8,1,3,CSE,1
8.24,8,97,2,0,94,82,7,5,3,CE,1
6.38,9,34,4,2,68,22,2,2,2,ECE,1
5.78,1,97,0,1,58,28,3,4,1,EE,0
8.18,4,80,6,2,63,89,7,0,1,ME,1
8.0,3,60,4,0,82,60,5,4,2,ECE,1
5.9,10,32,6,0,85,75,6,1,3,CE,1
8.53,8,30,6,1,97,55,0,3,3,ECE,1
7.28,3,76,2,1,100,33,2,2,1,ECE,1
8.34,2,89,4,0,67,68,5,1,2,IT,1
9.19,10,89,5,1,64,25,8,0,1,IT,1
5.85,2,78,4,0,62,69,7,4,1,IT,1
5.1,7,57,5,3,86,26,1,2,1,CE,1
8.9,6,87,5,1,79,42,1,4,2,CSE,1
8.05,10,80,3,1,62,28,3,1,1,ECE,1
8.5,10,48,6,1,58,40,4,3,3,CE,1
9.19,1,57,5,3,71,71,8,0,2,IT,1
9.01,10,71,6,0,93,58,3,3,1,ME,1
9.8,4,76,5,0,64,79,4,0,1,EE,1
7.68,3,49,1,2,55,70,1,2,3,ECE,1
7.44,5,65,4,1,55,41,6,5,1,CE,1
7.01,6,88,6,3,94,64,5,0,1,IT,1
5.77,8,98,1,3,57,66,4,0,2,IT,1
7.86,9,76,2,1,80,74,8,4,1,ECE,1
6.39,10,31,5,3,71,39,0,5,3,CSE,1
9.61,1,85,6,1,75,93,4,1,3,EE,1
7.92,3,56,1,3,89,62,2,0,2,CE,1
7.96,2,40,0,0,91,79,0,0,2,IT,1
6.77,4,82,2,2,62,43,2,5,3,EE,0
5.26,1,65,3,0,71,49,2,2,2,ME,0
5.16,7,71,5,2,86,51,0,0,1,CE,1
7.12,2,49,3,0,56,51,2,4,1,EE,0
5.42,9,84,3,1,91,92,2,5,1,ME,1
8.03,6,37,4,0,58,63,5,4,1,EE,1
9.4,4,67,5,0,65,88,5,3,2,EE,1
9.41,1,44,4,0,56,40,2,3,1,EE,1
8.3,7,56,1,2,85,74,7,2,1,IT,1
6.06,3,30,5,0,67,91,7,0,3,ME,1
9.31,6,71,0,3,98,28,5,1,2,IT,1
9.43,9,87,4,0,88,96,2,2,2,ME,1
5.98,2,32,4,2,71,96,5,4,3,EE,0
8.69,5,61,4,0,84,51,7,3,1,CE,1
6.43,9,78,6,3,64,35,4,0,1,ECE,1
9.01,10,66,2,2,83,25,5,0,1,ECE,1
9.99,2,91,3,1,93,71,8,2,2,ME,1
5.15,8,49,0,2,80,22,4,0,2,CE,1
9.49,4,99,6,3,98,40,5,3,2,ME,1
8.11,4,53,2,1,77,49,3,0,2,CE,1
9.87,10,36,2,3,88,85,6,4,2,EE,1
7.33,6,66,3,3,59,42,7,2,2,CSE,1
9.24,6,38,4,0,98,98,2,2,1,IT,1
5.31,6,35,1,2,61,96,6,0,2,EE,1
6.68,4,42,4,0,74,68,8,1,3,IT,1
5.34,5,34,2,3,59,77,6,0,1,ME,1
9.88,9,72,4,2,69,30,0,3,1,ME,1
9.08,8,55,2,2,69,73,8,1,3,CSE,1
9.26,6,69,0,3,93,20,8,5,3,CSE,1
9.69,3,93,4,1,100,36,2,2,1,EE,1
5.43,3,54,0,1,64,33,7,1,1,IT,1
6.93,4,47,0,3,81,44,1,2,2,IT,1
5.36,3,49,2,0,81,71,2,2,2,CE,0
6.05,1,72,0,1,76,65,1,1,1,ME,1
6.15,4,58,4,0,79,91,6,4,1,EE,1
7.35,7,46,4,2,74,58,2,0,3,CE,1
6.34,10,61,1,2,83,78,7,0,2,EE,1
5.5,4,61,6,3,84,43,4,1,2,ME,1
5.84,2,66,5,2,91,27,1,2,2,CE,1
5.74,5,78,4,3,56,79,5,2,1,CE,1
9.87,9,98,2,0,58,43,2,1,2,EE,1
8.8,7,50,5,0,68,100,5,4,1,CSE,1
9.84,3,51,5,3,83,80,6,0,1,CE,1
7.2,6,62,5,3,55,92,2,5,1,ME,1
6.39,8,40,4,0,79,21,6,0,2,CE,1
8.99,2,38,1,0,70,68,2,3,2,CE,0
6.63,3,30,4,2,89,23,2,2,3,CE,1
6.5,7,85,0,1,93,54,6,1,2,CE,1
6.16,8,66,5,1,69,57,8,0,3,CSE,1
5.65,6,46,4,2,55,81,2,1,3,ME,1
6.28,10,54,2,1,81,76,4,2,2,CSE,1
6.78,7,100,6,0,93,74,4,0,2,CSE,1
8.37,8,38,3,0,84,78,1,3,1,IT,1
5.31,7,97,4,3,73,22,3,5,3,CE,1
6.05,1,55,6,3,63,52,2,0,3,EE,1
9.05,5,61,5,2,61,80,4,2,3,EE,1
5.73,7,64,1,2,93,37,4,5,2,EE,0
6.71,4,31,3,3,69,21,1,0,1,ME,1
9.32,1,33,6,2,72,86,3,5,2,ME,1
5.77,6,73,5,2,67,56,0,5,1,CSE,1
5.41,9,39,5,2,94,45,1,4,2,ME,1
7.42,9,68,1,2,96,72,7,2,2,EE,1
6.51,4,54,3,3,56,40,1,4,3,CE,0
7.82,3,73,4,1,77,66,6,0,3,IT,1
9.02,7,66,3,2,72,87,0,2,3,EE,1
5.69,2,55,0,0,68,27,0,4,1,ECE,0
7.9,8,86,0,2,68,63,0,1,2,ECE,1
7.53,7,77,2,2,59,93,3,3,1,EE,1
5.72,9,63,2,3,95,62,8,3,1,EE,1
8.12,5,81,0,3,60,77,4,5,1,ME,1
6.37,6,82,6,1,98,33,7,5,1,EE,1
7.44,9,54,6,3,63,42,4,3,1,ECE,1
5.41,3,65,0,1,57,29,1,3,1,EE,0
7.3,10,74,4,3,99,48,4,0,3,ECE,1
6.53,5,87,0,3,69,97,8,2,3,CSE,1
9.11,1,31,3,1,66,53,6,3,2,EE,1
5.28,2,79,3,2,76,50,5,5,3,CSE,0
7.09,3,46,0,3,83,82,0,5,2,EE,0
7.29,5,54,3,1,87,78,6,2,3,CSE,1
8.63,8,35,0,2,76,75,6,1,2,CSE,1
7.87,6,88,6,2,85,79,8,4,1,ECE,1
8.34,6,51,6,2,96,97,3,4,2,EE,1
8.89,1,91,2,1,93,91,3,3,2,ECE,1
9.31,1,65,6,1,79,56,5,3,2,EE,1
6.57,4,74,2,3,61,66,1,5,3,EE,0
7.69,3,77,2,3,100,37,6,5,3,IT,1
9.2,8,85,1,0,80,90,0,2,3,CSE,1
9.95,4,35,5,3,78,91,0,5,3,IT,1
9.45,2,46,4,0,64,76,3,1,1,CSE,1
6.86,8,93,1,1,55,48,6,4,2,EE,1
5.98,10,91,5,3,66,73,7,4,3,EE,1
7.45,10,50,2,1,87,50,6,3,2,ECE,1
8.71,5,55,5,1,92,41,3,4,2,CSE,1
7.46,4,47,6,3,55,87,2,5,3,EE,1
7.42,3,32,0,2,61,68,4,2,1,CSE,1
9.19,9,48,1,1,80,52,5,1,3,CE,1
6.81,5,100,5,2,66,81,2,5,1,EE,1
9.3,4,84,1,3,79,94,5,4,3,IT,1
7.03,1,35,3,2,56,61,7,2,2,IT,1
6.64,3,79,4,3,86,69,6,4,2,ME,1
7.27,7,90,3,3,59,82,6,3,2,ME,1
8.81,2,39,4,0,94,25,1,5,1,CSE,0
5.63,6,77,4,0,91,94,7,2,1,ECE,1
5.98,7,49,4,0,58,97,0,4,3,CE,0
9.76,2,49,4,2,61,86,1,3,3,IT,1
5.88,7,43,4,0,84,27,3,1,2,CE,1
7.84,7,61,3,0,76,74,8,4,2,ME,1
7.9,10,94,5,1,70,41,8,4,3,IT,1
7.45,6,100,2,1,63,49,5,3,3,CSE,1
8.22,9,69,1,2,67,96,6,2,2,CSE,1
6.15,1,31,3,0,88,93,5,5,2,EE,0
7.76,1,52,6,2,94,36,5,2,3,CE,1
6.86,6,44,5,1,70,95,3,2,2,IT,1
8.31,5,82,2,3,94,53,1,3,2,IT,1
5.71,2,37,3,3,88,88,1,3,2,ECE,1
7.85,9,80,6,0,83,28,6,4,1,CSE,1
5.93,1,70,0,3,94,76,2,2,2,CE,1
6.39,6,68,6,3,60,26,8,4,1,CE,1
6.09,1,89,5,1,62,88,7,5,1,CE,1
5.91,3,36,4,1,100,99,1,0,3,IT,1
9.13,9,85,5,1,68,74,0,0,2,ECE,1
6.43,3,73,0,3,79,89,4,4,1,CSE,1
9.64,4,56,3,1,74,65,5,2,1,ME,1
9.85,8,75,4,0,77,97,4,1,1,ECE,1
7.86,1,100,0,2,56,87,5,3,3,EE,1
5.72,10,52,0,0,73,22,0,2,3,EE,0
6.87,7,79,6,1,98,25,8,2,2,CSE,1
8.99,3,83,5,2,62,73,7,5,3,CE,1
6.84,1,79,5,3,79,96,4,0,1,ECE,1
5.44,9,34,6,0,86,26,4,1,2,ECE,1
7.78,9,31,5,0,59,97,1,0,2,CSE,1
9.23,5,49,6,3,94,34,0,0,2,ME,1
8.98,1,35,1,3,100,91,3,5,1,CE,1
5.88,3,36,6,0,85,94,2,2,2,ECE,1
8.36,8,90,6,0,97,28,0,0,1,IT,1
6.1,2,68,3,1,61,36,8,0,2,ME,1
6.09,4,56,2,2,73,70,6,0,3,EE,1
9.37,5,54,4,2,68,80,3,4,2,CE,1
6.25,9,37,3,1,66,48,3,4,1,ECE,1
6.32,6,89,5,3,70,37,6,3,2,CE,1
5.0,10,64,5,2,63,99,2,4,3,CE,1
9.35,7,32,4,3,75,36,7,2,1,CSE,1
8.96,1,55,3,1,95,49,5,4,1,CE,1
8.14,8,50,2,0,57,66,3,5,2,IT,1
8.75,7,64,3,2,99,48,3,3,2,CSE,1
5.76,10,62,2,3,73,91,1,1,1,IT,1
7.29,3,51,1,3,91,47,0,3,2,CSE,1
6.76,3,88,0,1,68,34,5,4,2,IT,0
5.47,5,91,6,0,70,34,1,5,1,EE,0
7.43,9,72,4,2,62,75,7,5,1,CSE,1
9.6,2,34,2,0,70,87,0,3,1,IT,1
5.2,7,73,1,1,65,42,6,1,1,CE,1
6.46,7,71,0,2,99,20,3,1,1,EE,1
6.04,8,37,4,0,97,75,1,5,2,CSE,0
6.19,1,71,2,1,62,56,7,3,3,IT,0
9.54,8,44,2,0,78,41,1,3,2,ME,1
7.34,7,40,5,0,94,32,8,3,1,CSE,1
7.33,3,92,0,0,60,43,8,1,3,CE,1
8.8,2,64,5,1,60,31,6,4,1,CSE,1
5.77,6,31,2,2,74,41,4,0,2,CSE,1
7.44,9,56,0,3,77,40,7,1,1,ME,1
7.15,3,32,6,2,89,85,7,0,1,IT,1
7.98,2,53,2,0,84,95,3,0,2,CSE,1
10.0,9,40,0,2,61,20,5,1,1,EE,1
8.85,2,52,5,3,64,32,8,4,1,EE,1
6.99,5,84,0,2,55,29,1,5,3,ME,0
9.14,6,70,4,1,88,83,5,4,3,ME,1
5.85,7,97,0,3,77,43,8,1,3,EE,1
5.15,2,46,3,2,56,72,1,1,2,CE,1
6.02,7,98,1,3,95,85,6,3,2,IT,1
6.7,4,83,5,1,64,24,0,1,3,ECE,1
7.55,2,76,3,3,95,93,2,2,3,IT,1
8.08,6,81,5,1,60,84,3,2,3,ME,1
9.55,8,34,4,0,76,73,5,0,2,ME,1
7.55,6,59,3,0,95,100,5,0,1,EE,1
7.51,1,51,5,1,90,78,8,2,3,IT,1
5.25,9,33,2,1,62,42,3,1,1,EE,1
5.17,8,37,5,1,75,86,2,1,1,CE,1
7.76,1,32,0,2,59,56,8,0,3,CE,1
7.19,4,94,3,3,77,35,3,5,1,EE,1
9.2,7,36,1,0,78,75,0,2,1,ECE,1
5.8,3,68,0,3,61,22,2,3,1,IT,0
5.12,4,67,1,3,79,64,6,3,2,ECE,1
7.25,3,69,4,2,62,81,6,4,2,ME,1
6.19,2,97,4,3,87,61,2,4,3,IT,1
5.25,6,46,0,2,55,39,3,0,2,IT,1
8.62,8,97,0,0,68,47,2,2,2,IT,1
5.56,8,91,0,0,73,45,8,4,3,CE,1
8.04,1,76,6,1,85,67,8,1,3,IT,1
6.41,2,82,4,1,92,24,0,1,1,ECE,1
5.87,2,76,6,0,94,34,4,1,3,ME,1
6.9,9,98,1,3,66,26,2,0,2,EE,1
9.01,7,31,4,3,88,60,5,2,3,ME,1
6.96,7,69,3,0,76,72,6,3,2,ECE,1
8.75,1,98,6,1,82,49,8,1,2,ME,1
5.63,1,61,0,0,63,97,3,3,3,ME,0
8.86,6,57,3,3,72,36,1,0,1,CSE,1
6.18,7,66,0,3,75,36,7,5,2,EE,1
8.39,7,69,3,1,78,33,1,4,1,IT,1
7.83,2,35,3,3,59,52,7,2,1,ME,1
9.65,7,81,0,1,100,37,8,0,1,CSE,1
6.94,5,71,0,1,80,66,0,3,2,ECE,1
5.33,1,34,4,1,83,54,0,1,2,ME,0
5.1,6,74,2,1,65,54,4,0,2,ME,1
9.13,10,79,1,3,100,22,7,1,2,CSE,1
7.62,2,67,0,2,71,33,8,0,2,CE,1
8.88,6,84,5,0,62,67,8,5,1,IT,1
6.17,3,55,3,0,100,74,2,2,3,IT,1
6.73,8,48,1,2,72,62,2,3,3,CSE,1
5.15,7,40,6,0,76,30,2,2,1,CSE,1
9.81,1,80,5,2,69,25,6,4,3,ECE,1
8.34,4,41,5,2,99,100,4,5,2,EE,1
9.67,8,38,1,0,88,44,0,5,1,CE,1
6.33,8,41,2,1,61,90,3,2,3,ECE,1
8.06,3,60,5,3,86,54,8,4,1,IT,1
8.39,4,64,4,3,96,61,3,5,2,EE,1
6.59,2,98,1,2,86,22,7,1,1,EE,1
9.24,4,63,4,0,91,52,4,2,1,IT,1
9.74,1,78,1,1,89,21,5,3,1,ME,1
9.42,1,66,5,0,64,55,2,5,3,ECE,0
8.7,7,91,6,2,75,42,5,0,2,ME,1
6.39,9,89,4,0,99,23,0,3,2,ME,1
6.41,5,40,0,0,63,39,6,2,3,ME,0
9.82,10,57,6,2,78,77,3,1,3,EE,1
5.05,5,65,6,0,61,92,4,0,2,CSE,1
8.58,8,39,0,1,87,100,7,3,1,ME,1
8.53,6,85,1,0,94,90,4,0,1,IT,1
8.11,3,78,6,2,55,80,7,3,3,IT,1
9.95,4,43,1,1,67,36,6,1,1,ECE,1
6.56,7,48,4,1,90,63,2,1,1,CSE,1
6.7,4,40,0,3,82,88,2,0,2,ME,1
5.39,5,34,0,1,96,82,5,0,1,EE,1
7.21,3,31,2,2,71,45,1,4,1,CE,0
6.31,6,71,2,2,86,92,3,3,3,EE,1
6.72,3,81,6,0,56,97,3,5,3,ECE,1
9.17,1,62,4,2,78,59,4,2,3,CSE,1
9.68,8,44,0,0,70,89,8,4,3,EE,1
5.93,7,99,4,2,81,79,5,2,3,EE,1
6.86,3,48,3,3,92,50,4,3,3,ME,1
9.64,4,44,1,0,96,49,5,3,2,EE,1
5.31,9,93,3,0,91,93,6,1,3,CE,1
5.46,8,59,3,0,97,59,8,5,3,CSE,1
5.81,6,92,0,3,67,90,6,3,1,CE,1
7.98,3,63,2,1,58,56,6,0,2,IT,1
5.75,10,58,5,1,90,69,4,0,2,CSE,1
9.84,6,83,1,1,87,92,4,5,1,ECE,1
7.23,7,80,1,0,67,56,4,1,2,ECE,1
7.51,10,31,5,3,99,57,7,2,1,ME,1
6.23,1,93,1,1,84,80,1,2,1,ECE,1
7.35,5,96,4,2,68,21,6,4,2,ME,1
8.31,10,46,4,0,62,50,0,2,2,IT,1
8.76,1,78,3,0,98,47,0,2,3,EE,1
8.77,9,63,4,2,86,58,3,0,1,ECE,1
7.89,7,84,1,2,93,40,6,3,1,CE,1
9.52,6,46,0,1,73,44,6,3,2,ME,1
9.09,6,83,1,3,55,88,4,2,3,IT,1
8.79,9,93,1,1,68,81,0,3,3,CSE,1
5.28,3,54,4,1,89,81,6,5,2,ECE,0
5.03,10,85,3,0,97,33,7,2,2,EE,1
6.06,9,79,0,1,56,71,5,1,1,CSE,1
8.32,5,55,6,1,90,73,4,4,1,ECE,1
7.06,10,61,4,3,76,20,5,5,2,CE,1
7.01,7,55,3,3,60,72,3,3,1,CE,1
9.42,2,44,5,2,62,99,3,1,2,IT,1
9.48,9,58,4,3,86,23,6,3,1,ME,1
9.55,10,84,2,0,98,84,5,3,1,IT,1
6.57,10,71,5,3,70,83,7,0,3,ME,1
8.46,8,87,4,1,87,34,7,1,2,ECE,1
6.36,5,55,6,2,97,53,5,0,1,IT,1
5.95,3,54,4,0,66,33,3,0,2,ECE,1
5.92,1,46,5,0,62,83,5,0,2,IT,1
6.71,7,71,2,3,78,31,3,5,2,ME,1
7.15,1,97,5,3,91,44,0,4,1,CE,1
9.15,4,85,5,1,66,52,0,5,3,ECE,1
5.6,6,34,6,0,99,70,7,4,2,ECE,1
8.67,4,96,1,0,97,68,6,0,2,IT,1
7.66,5,70,5,2,95,71,5,0,3,ME,1
6.44,10,45,6,2,90,31,0,3,1,ME,1
7.46,7,73,6,0,97,65,7,0,1,ECE,1
6.5,4,51,6,1,86,25,0,3,3,ME,0
7.98,8,45,4,1,87,29,4,0,2,IT,1
7.17,1,81,5,0,82,78,7,1,2,EE,1
5.82,9,87,5,1,94,36,6,1,3,CE,1
5.58,9,47,3,3,73,62,1,1,3,ECE,1
7.73,6,36,6,0,91,29,6,4,3,CSE,1
9.51,9,86,2,0,95,98,3,4,2,ECE,1
6.72,9,62,4,0,94,43,5,4,2,IT,1
8.67,10,52,6,2,93,49,6,1,1,ME,1
8.29,3,55,2,3,90,67,0,2,1,EE,1
9.66,10,57,4,1,86,85,2,3,1,EE,1
9.1,3,44,5,0,72,48,2,2,2,IT,1
7.83,4,54,2,2,87,77,4,1,3,ECE,1
8.29,5,63,4,2,65,81,0,1,3,IT,1
9.49,3,80,5,1,63,79,5,3,1,CE,1
7.0,3,35,6,2,58,63,8,5,2,ECE,1
6.63,3,80,3,1,95,91,6,2,1,EE,1
5.05,2,30,2,0,62,97,6,0,3,EE,1
9.13,9,70,6,2,91,76,8,3,2,EE,1
9.0,8,46,1,3,72,52,0,3,2,CE,1
5.52,7,86,6,0,71,33,0,3,3,CSE,1
7.88,5,66,4,0,68,59,8,2,3,IT,1
7.32,8,87,1,2,99,58,6,2,2,IT,1
5.59,7,86,2,1,88,33,0,3,2,CE,1
9.9,9,100,2,3,56,40,8,3,2,CSE,1
6.07,10,50,2,0,79,40,3,0,2,CSE,1
5.34,5,92,6,1,58,71,4,2,3,IT,1
7.97,1,40,5,3,90,42,4,4,1,CSE,1
8.69,2,42,4,2,64,85,0,3,2,CE,1
5.16,1,90,0,3,68,40,7,2,3,CE,1
8.29,5,98,2,2,68,66,7,2,3,ME,1
7.66,4,41,0,2,70,58,3,2,2,CSE,1
5.52,4,32,3,1,55,43,4,2,1,CSE,0
5.86,7,30,0,3,55,28,3,3,1,CE,0
7.84,7,60,5,3,64,29,1,3,3,CE,1
6.48,1,46,2,0,93,50,2,5,1,CE,0
9.69,6,100,3,2,77,67,2,5,1,ME,1
9.09,5,100,1,2,86,61,4,4,1,CE,1
9.92,6,74,0,0,66,52,4,4,2,ECE,1
6.3,9,77,5,3,70,74,5,2,1,EE,1
9.85,5,41,5,3,77,22,4,3,3,IT,1
7.16,6,87,2,1,80,38,7,4,3,IT,1
6.74,5,87,5,2,83,28,5,4,3,ME,1
5.25,9,35,6,2,68,89,2,3,3,CSE,1
5.26,7,62,4,3,94,31,1,5,2,ME,1
8.46,8,55,5,1,57,93,6,0,1,IT,1
7.29,1,32,5,1,77,88,1,1,2,ECE,1
6.13,4,39,4,2,93,78,3,2,3,CE,1
8.07,5,50,0,0,80,28,6,1,1,ECE,1
6.26,4,88,4,0,81,100,7,2,3,ECE,1
7.89,9,67,0,2,67,33,8,5,2,CE,1
6.8,5,46,0,3,65,66,1,5,3,EE,0
9.12,5,38,1,2,74,24,8,4,2,EE,1
